id,text,label
3748,what do you enjoy doing in your off time,what_are_your_hobbies
6119,tell me that status of flight dl123,flight_status
9156,"yes, that's accurate",yes
11111,i want to roll a dice,roll_dice
12530,how are the reviews for cracker barrel,restaurant_reviews
18346,tell me a joke about politicians,tell_joke
10578,does delta allow more than one carry on when traveling to miami,carry_on
8649,application for a mastercard,new_card
21493,will i get charged extra for using my card while in tulsa,international_fees
7140,i need to confirm that i have a reservation at red robin for josh,confirm_reservation
20709,what are carry-on rules for jet blue,carry_on
8153,how many points do i have on my mastercard,rewards_balance
587,where is your home town,where_are_you_from
9531,can you remind me what i was trying to remember,reminder
15374,is it cloudy or sunny in sparks,weather
2696,turn up your speaker volume,change_volume
8045,find me a good spot for southern comfort food in los angeles,restaurant_suggestion
22373,what would you suggest having for dinner,meal_suggestion
5231,does france have any current travel alerts,travel_alert
17722,please schedule an event called 'nadine's baby shower' on my calendar,calendar_update
21323,can you tell me what the limit is on my capital one card,credit_limit
16792,what is the interest rate on my barclay card arrival credit card,interest_rate
10157,remind me of the date of the event called 'anniversary dinner,calendar
986,timezone currently in mobile,timezone
19810,can you check on the status of my credit card application,application_status
8709,i lost my luggage coming from new york city on american flight ab123,lost_luggage
18963,how do you make blackberry pie,recipe
17077,"book a flight from pensacola, fl to houston, tx on 17 february 2019 and returning on 7 march 2019",book_flight
13384,when's the next day off coming up,next_holiday
14054,"how do i change my pin number for my account, please",pin_change
9728,do i need to fill my tires,tire_pressure
21030,w-2 tax form where is it,w2
19597,do you think we have a higher calling,meaning_of_life
7926,please show me what transactions i made on the first of this month,transactions
18100,add this tune to my jazz playlist,update_playlist
20116,what is the average time it takes to get to target in los angeles,distance
9344,what's my current health care plan,insurance
16365,are you doing ok,greeting
10163,can you give me an overview of what march 23 will look like for me,calendar
16243,can you spell hamburger,spelling
22115,how can i cash in my visa rewards,redeem_rewards
533,"flip a coin, i'm heads",flip_coin
13754,how busy is shokudo at 12,how_busy
11527,how can i report a card that has been lost,report_lost_card
5222,does finland have any travel alerts i should be aware of,travel_alert
8803,i need you to repeat that,repeat
3785,have i already got eggs down on the shopping list,shopping_list
10640,please find out how many of my vacation days i have spent,pto_used
5494,how do i improve my credit score,improve_credit_score
2857,i would like to change the name on my first bankcard account,pin_change
15082,did anyone securely lock the door,smart_home
17111,is ice cream currently on my shopping list,shopping_list
2133,is it ok to use bananas instead of oranges in the recipe,ingredient_substitution
10172,what have i got planned for the date of april 23,calendar
11353,how long to cook a frozen pizza,cook_time
1348,how is the car's fuel economy,mpg
1439,which insurance plan to i have,insurance
3704,can i increase the credit limit on my visa card,credit_limit_change
20774,my back needs to be notified that i will be in american from april to may,travel_notification
1559,give me the pressure for the tires on my car,tire_pressure
6637,is there anything i can't ask you,what_can_i_ask_you
6812,i need step by step instructions on how to change the oil in my car,oil_change_how
18376,tell me a joke about cats,tell_joke
20875,how long does it take to cook hot pockets,cook_time
9478,put buy dog food on my to do list,todo_list_update
21224,when would it be wise for me to swap out my tires,tire_change
16576,would you tell me your name,what_is_your_name
2447,does pnc have a routing number,routing
12262,what's the due date for my american express payment,bill_due
13307,"what day is our next free day on the calendar, please",next_holiday
18892,what do you think i should make for dinner,meal_suggestion
19898,you were made where,where_are_you_from
7097,what is my bank balance for all accounts,balance
11066,i'm grateful for the assistance,thank_you
12431,please make a report that my card is split,damaged_card
4000,are you a person that's real,are_you_a_bot
14562,i need to know when my oil was last changed,last_maintenance
9897,it seems not,no
8817,ai please repeat,repeat
21552,what will i need to make lasagna,ingredients_list
10019,is pizza healthy,nutrition_info
11110,can you roll a dice,roll_dice
15520,what do i have to pay on my amex that is the minimum,min_payment
13864,does buffalo wild wings take reservations,accept_reservations
3433,is vaccination necessary for travel to asia,vaccines
15625,you need to speak softer,whisper_mode
2619,how many mexican pesos is a us dollar worth,exchange_rate
17009,book a flight from chicago to dc on monday and returning on wednesday,book_flight
14266,how come i am being denied access to my bank account,account_blocked
17352,how much are my xfinity and dte bills,bill_balance
8461,can you share the status of my day off request,pto_request_status
10741,who in the area can inspect my engine light,schedule_maintenance
2628,what is the present exchange rate between usd and british pound,exchange_rate
14507,what's the amount of time since having my car given a once over by a mechanic,last_maintenance
18517,where did you grow up,how_old_are_you
397,what is amount of time it takes to get a new credit card i lost mine recently,replacement_card_duration
994,start the next song,next_song
21137,where do i locate the routing number for the credit union,routing
7857,i need you to skip this song and play the next one,next_song
16508,do you have a name i can use,what_is_your_name
5213,is it safe to travel to russia,travel_alert
5374,please request pto for me from march 3rd to march 7th,pto_request
5689,switch your language setting to english,change_language
8285,what's the best way to pay my bill,pay_bill
6530,make sure walnuts is on my shopping list,shopping_list_update
10044,i want to know if pizza is healthy,nutrition_info
4480,how can i fix my card being declined,card_declined
18618,book me a car rental between january 1st to january 3rd in denver colorado and id prefer a ford,car_rental
